data_type;cruise_id;profile_id;sample_id;sample_min_depth;sample_max_depth;profile_depth_min;profile_depth_max;profile_date_time;cast_net_op_m2;subsample_id;sample_segment_length;subsample_count_type;subsample_size_fraction_min;subsample_size_fraction_max;site_lat_start_decimal;site_lon_start_decimal;sample_volume_filtered;subsample_all_shells_present_were_counted;total_of_forams_counted_ind;sampling_device_type;b_digitata_VT;b_pumilio_VT;b_variabilis_VT;c_nitida_VT;d_anfracta_VT;g_adamsi_VT;g_bulloides_VT;g_calida_VT;g_cavernula_VT;g_conglobatus_VT;g_conglomerata_VT;g_crassaformis_VT;g_elongatus_VT;g_falconensis_VT;g_glutinata_VT;g_hexagona_VT;g_hirsuta_VT;g_inflata_VT;g_cultrata_VT;g_minuta_VT;g_ruber_albus_VT;g_ruber_albus_or_elongatus_VT;g_ruber_any_VT;g_ruber_ruber_VT;g_rubescens_VT;g_scitula_VT;g_siphonifera_VT;g_tenellus_VT;g_theyeri_VT;g_truncatulinoides_VT;g_truncatulinoides_left_VT;g_truncatulinoides_right_VT;g_tumida_VT;g_ungulata_VT;g_uvula_VT;n_vivans_VT;h_digitata_VT;h_pelagica_VT;n_dutertrei_VT;n_incompta_VT;n_pachyderma_VT;n_pachyderma_incompta_VT;o_riedeli_VT;o_universa_VT;p_obliquiloculata_VT;s_dehiscens_VT;t_clarkei_VT;t_fleisheri_VT;t_humilis_VT;t_iota_VT;t_parkerae_VT;t_quinqueloba_VT;t_sacculifer_VT;t_sacculifer_no_sac_VT;t_sacculifer_sac_VT;UnID_VT
1239;Net;M33-1;M33-1_1028B1_1;M33-1_1029B3_S1;200;300;0;2500;16/10/1995;0.25;M33-1_1029B3_1_S1_315;NA;Raw;315;NA;15.8;68.65;25;1;0;Net;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1240;Net;M33-1;M33-1_1028B1_1;M33-1_1029B4_S1;100;200;0;2500;16/10/1995;0.25;M33-1_1029B4_1_S1_100-125;NA;Raw;100;125;15.8;68.65;25;1;46;Net;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;1;0;0;0;10;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;0;0;0
1241;Net;M33-1;M33-1_1028B1_1;M33-1_1029B4_S1;100;200;0;2500;16/10/1995;0.25;M33-1_1029B4_1_S1_125-150;NA;Raw;125;150;15.8;68.65;25;1;19;Net;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;2;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;5;3;0;0;0;0
1242;Net;M33-1;M33-1_1028B1_1;M33-1_1029B4_S1;100;200;0;2500;16/10/1995;0.25;M33-1_1029B4_1_S1_150-200;NA;Raw;150;200;15.8;68.65;25;1;0;Net;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1243;Net;M33-1;M33-1_1028B1_1;M33-1_1029B4_S1;100;200;0;2500;16/10/1995;0.25;M33-1_1029B4_1_S1_200-250;NA;Raw;200;250;15.8;68.65;25;1;3;Net;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1244;Net;M33-1;M33-1_1028B1_1;M33-1_1029B4_S1;100;200;0;2500;16/10/1995;0.25;M33-1_1029B4_1_S1_250-315;NA;Raw;250;315;15.8;68.65;25;1;3;Net;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1245;Net;M33-1;M33-1_1028B1_1;M33-1_1029B4_S1;100;200;0;2500;16/10/1995;0.25;M33-1_1029B4_1_S1_315;NA;Raw;315;NA;15.8;68.65;25;1;1;Net;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1246;Net;M33-1;M33-1_1028B1_1;M33-1_1030B1_S1;2000;2500;0;2500;17/10/1995;0.25;M33-1_1030B1_1_S1_100-125;NA;Raw;100;125;15.81;68.71;125;1;1674;Net;0;0;0;0;40;0;32;0;0;0;0;0;0;216;352;0;0;0;0;32;0;0;0;0;170;0;0;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;168;628;0;0;0;0
1247;Net;M33-1;M33-1_1028B1_1;M33-1_1030B1_S1;2000;2500;0;2500;17/10/1995;0.25;M33-1_1030B1_1_S1_125-150;NA;Raw;125;150;15.81;68.71;125;1;432;Net;0;0;0;0;24;0;16;0;0;0;0;0;0;98;100;0;0;0;0;8;16;0;0;0;80;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;42;10;0;0;0
1248;Net;M33-1;M33-1_1028B1_1;M33-1_1030B1_S1;2000;2500;0;2500;17/10/1995;0.25;M33-1_1030B1_1_S1_150-200;NA;Raw;150;200;15.81;68.71;125;1;42;Net;0;0;0;0;4;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;16;0;0;0;11;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0
1249;Net;M33-1;M33-1_1028B1_1;M33-1_1030B1_S1;2000;2500;0;2500;17/10/1995;0.25;M33-1_1030B1_1_S1_200-250;NA;Raw;200;250;15.81;68.71;125;1;6;Net;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1250;Net;M33-1;M33-1_1028B1_1;M33-1_1030B1_S1;2000;2500;0;2500;17/10/1995;0.25;M33-1_1030B1_1_S1_250-315;NA;Raw;250;315;15.81;68.71;125;1;3;Net;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1251;Net;M33-1;M33-1_1028B1_1;M33-1_1030B1_S1;2000;2500;0;2500;17/10/1995;0.25;M33-1_1030B1_1_S1_315;NA;Raw;315;NA;15.81;68.71;125;1;2;Net;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1252;Net;M33-1;M33-1_1028B1_1;M33-1_1030B2_S1;1500;2000;0;2500;17/10/1995;0.25;M33-1_1030B2_1_S1_100-125;NA;Raw;100;125;15.81;68.71;125;1;1096;Net;0;0;0;0;48;0;0;0;0;0;0;0;0;72;304;0;0;0;0;8;0;0;0;0;104;0;8;72;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72;400;0;0;0;0
1253;Net;M33-1;M33-1_1028B1_1;M33-1_1030B2_S1;1500;2000;0;2500;17/10/1995;0.25;M33-1_1030B2_1_S1_125-150;NA;Raw;125;150;15.81;68.71;125;1;294;Net;0;0;0;0;28;0;18;0;0;0;0;0;0;56;72;0;0;0;0;0;4;0;0;0;52;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;4;0;0;0
1254;Net;M33-1;M33-1_1028B1_1;M33-1_1030B2_S1;1500;2000;0;2500;17/10/1995;0.25;M33-1_1030B2_1_S1_150-200;NA;Raw;150;200;15.81;68.71;125;1;120;Net;0;0;0;0;8;0;6;0;0;0;0;0;0;56;4;0;0;0;0;6;8;0;0;0;20;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;0
1255;Net;M33-1;M33-1_1028B1_1;M33-1_1030B2_S1;1500;2000;0;2500;17/10/1995;0.25;M33-1_1030B2_1_S1_200-250;NA;Raw;200;250;15.81;68.71;125;1;8;Net;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1256;Net;M33-1;M33-1_1028B1_1;M33-1_1030B2_S1;1500;2000;0;2500;17/10/1995;0.25;M33-1_1030B2_1_S1_250-315;NA;Raw;250;315;15.81;68.71;125;1;3;Net;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1257;Net;M33-1;M33-1_1028B1_1;M33-1_1030B2_S1;1500;2000;0;2500;17/10/1995;0.25;M33-1_1030B2_1_S1_315;NA;Raw;315;NA;15.81;68.71;125;1;3;Net;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1258;Net;M33-1;M33-1_1028B1_1;M33-1_1030B3_S1;1000;1500;0;2500;17/10/1995;0.25;M33-1_1030B3_1_S1_100-125;NA;Raw;100;125;15.81;68.71;125;1;880;Net;0;0;0;0;40;0;56;0;0;0;0;0;0;12;344;0;0;0;0;20;0;0;0;0;76;0;12;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84;208;0;0;0;0
1259;Net;M33-1;M33-1_1028B1_1;M33-1_1030B3_S1;1000;1500;0;2500;17/10/1995;0.25;M33-1_1030B3_1_S1_125-150;NA;Raw;125;150;15.81;68.71;125;1;119;Net;0;0;0;0;11;0;4;0;0;0;0;0;0;10;45;0;0;0;0;0;4;0;0;0;25;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5;0;0;0;0
1260;Net;M33-1;M33-1_1028B1_1;M33-1_1030B3_S1;1000;1500;0;2500;17/10/1995;0.25;M33-1_1030B3_1_S1_150-200;NA;Raw;150;200;15.81;68.71;125;1;25;Net;0;0;0;0;1;0;2;0;0;0;0;0;0;4;2;0;0;0;0;1;6;0;0;0;5;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
1261;Net;M33-1;M33-1_1028B1_1;M33-1_1030B3_S1;1000;1500;0;2500;17/10/1995;0.25;M33-1_1030B3_1_S1_200-250;NA;Raw;200;250;15.81;68.71;125;1;4;Net;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1262;Net;M33-1;M33-1_1028B1_1;M33-1_1030B3_S1;1000;1500;0;2500;17/10/1995;0.25;M33-1_1030B3_1_S1_250-315;NA;Raw;250;315;15.81;68.71;125;1;4;Net;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1263;Net;M33-1;M33-1_1028B1_1;M33-1_1030B3_S1;1000;1500;0;2500;17/10/1995;0.25;M33-1_1030B3_1_S1_315;NA;Raw;315;NA;15.81;68.71;125;1;3;Net;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1264;Net;M33-1;M33-1_1028B1_1;M33-1_1030B4_S1;700;1000;0;2500;17/10/1995;0.25;M33-1_1030B4_1_S1_100-125;NA;Raw;100;125;15.81;68.71;75;1;374;Net;0;0;0;0;22;0;4;0;0;0;0;0;0;10;146;0;0;0;0;18;6;0;0;0;46;0;4;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;50;0;0;0;0
1265;Net;M33-1;M33-1_1028B1_1;M33-1_1030B4_S1;700;1000;0;2500;17/10/1995;0.25;M33-1_1030B4_1_S1_125-150;NA;Raw;125;150;15.81;68.71;75;1;20;Net;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;0;0;6;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
1266;Net;M33-1;M33-1_1028B1_1;M33-1_1030B4_S1;700;1000;0;2500;17/10/1995;0.25;M33-1_1030B4_1_S1_150-200;NA;Raw;150;200;15.81;68.71;75;1;13;Net;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;2;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1267;Net;M33-1;M33-1_1028B1_1;M33-1_1030B4_S1;700;1000;0;2500;17/10/1995;0.25;M33-1_1030B4_1_S1_200-250;NA;Raw;200;250;15.81;68.71;75;1;6;Net;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1268;Net;M33-1;M33-1_1028B1_1;M33-1_1030B4_S1;700;1000;0;2500;17/10/1995;0.25;M33-1_1030B4_1_S1_250-315;NA;Raw;250;315;15.81;68.71;75;1;5;Net;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1269;Net;M33-1;M33-1_1028B1_1;M33-1_1030B4_S1;700;1000;0;2500;17/10/1995;0.25;M33-1_1030B4_1_S1_315;NA;Raw;315;NA;15.81;68.71;75;1;5;Net;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1270;Net;M32-3;M32-3_956B1_1;M32-3_956B1_S1;80;100;0;2500;30/05/1995;0.25;M32-3_956B1_1_S1_100-125;NA;Raw;100;125;2.99;64.99;5;1;26;Net;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2;14;0;0;0;3;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
1271;Net;M32-3;M32-3_956B1_1;M32-3_956B1_S1;80;100;0;2500;30/05/1995;0.25;M32-3_956B1_1_S1_125-150;NA;Raw;125;150;2.99;64.99;5;1;15;Net;0;0;0;0;0;0;3;3;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1272;Net;M32-3;M32-3_956B1_1;M32-3_956B1_S1;80;100;0;2500;30/05/1995;0.25;M32-3_956B1_1_S1_150-200;NA;Raw;150;200;2.99;64.99;5;1;14;Net;0;0;0;0;0;0;0;4;0;0;0;0;0;0;2;3;0;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1273;Net;M32-3;M32-3_956B1_1;M32-3_956B1_S1;80;100;0;2500;30/05/1995;0.25;M32-3_956B1_1_S1_200-250;NA;Raw;200;250;2.99;64.99;5;1;5;Net;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
1274;Net;M32-3;M32-3_956B1_1;M32-3_956B1_S1;80;100;0;2500;30/05/1995;0.25;M32-3_956B1_1_S1_250-315;NA;Raw;250;315;2.99;64.99;5;1;2;Net;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1275;Net;M32-3;M32-3_956B1_1;M32-3_956B1_S1;80;100;0;2500;30/05/1995;0.25;M32-3_956B1_1_S1_315;NA;Raw;315;NA;2.99;64.99;5;1;4;Net;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1276;Net;M32-3;M32-3_956B1_1;M32-3_956B2_S1;60;80;0;2500;30/05/1995;0.25;M32-3_956B2_1_S1_100-125;NA;Raw;100;125;2.99;64.99;5;1;90;Net;0;0;0;0;0;0;0;1;0;0;0;0;0;0;40;25;0;0;0;4;0;0;0;0;14;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
1277;Net;M32-3;M32-3_956B1_1;M32-3_956B2_S1;60;80;0;2500;30/05/1995;0.25;M32-3_956B2_1_S1_125-150;NA;Raw;125;150;2.99;64.99;5;1;14;Net;0;0;0;0;0;0;1;2;0;0;0;0;0;0;3;6;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1278;Net;M32-3;M32-3_956B1_1;M32-3_956B2_S1;60;80;0;2500;30/05/1995;0.25;M32-3_956B2_1_S1_150-200;NA;Raw;150;200;2.99;64.99;5;1;12;Net;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1279;Net;M32-3;M32-3_956B1_1;M32-3_956B2_S1;60;80;0;2500;30/05/1995;0.25;M32-3_956B2_1_S1_200-250;NA;Raw;200;250;2.99;64.99;5;1;2;Net;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
1280;Net;M32-3;M32-3_956B1_1;M32-3_956B2_S1;60;80;0;2500;30/05/1995;0.25;M32-3_956B2_1_S1_250-315;NA;Raw;250;315;2.99;64.99;5;1;7;Net;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1281;Net;M32-3;M32-3_956B1_1;M32-3_956B2_S1;60;80;0;2500;30/05/1995;0.25;M32-3_956B2_1_S1_315;NA;Raw;315;NA;2.99;64.99;5;1;1;Net;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1282;Net;M32-3;M32-3_956B1_1;M32-3_956B3_S1;40;60;0;2500;30/05/1995;0.25;M32-3_956B3_1_S1_100-125;NA;Raw;100;125;2.99;64.99;5;1;164;Net;0;0;0;1;0;0;3;0;0;0;0;0;0;0;110;2;0;0;3;0;11;0;0;0;9;0;1;6;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;6;5;3;0;0;0
1283;Net;M32-3;M32-3_956B1_1;M32-3_956B3_S1;40;60;0;2500;30/05/1995;0.25;M32-3_956B3_1_S1_125-150;NA;Raw;125;150;2.99;64.99;5;1;44;Net;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;0;1;2;0;1;0;0;0;2;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
1284;Net;M32-3;M32-3_956B1_1;M32-3_956B3_S1;40;60;0;2500;30/05/1995;0.25;M32-3_956B3_1_S1_150-200;NA;Raw;150;200;2.99;64.99;5;1;19;Net;0;0;0;1;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
1285;Net;M32-3;M32-3_956B1_1;M32-3_956B3_S1;40;60;0;2500;30/05/1995;0.25;M32-3_956B3_1_S1_200-250;NA;Raw;200;250;2.99;64.99;5;1;7;Net;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
1286;Net;M32-3;M32-3_956B1_1;M32-3_956B3_S1;40;60;0;2500;30/05/1995;0.25;M32-3_956B3_1_S1_250-315;NA;Raw;250;315;2.99;64.99;5;1;4;Net;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1287;Net;M32-3;M32-3_956B1_1;M32-3_956B3_S1;40;60;0;2500;30/05/1995;0.25;M32-3_956B3_1_S1_315;NA;Raw;315;NA;2.99;64.99;5;1;2;Net;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1288;Net;M32-3;M32-3_956B1_1;M32-3_956B4_S1;20;40;0;2500;30/05/1995;0.25;M32-3_956B4_1_S1_100-125;NA;Raw;100;125;2.99;64.99;5;1;157;Net;0;0;0;1;0;0;0;0;0;0;0;0;0;0;99;0;0;0;5;0;13;0;0;0;10;1;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;12;0;0;1
1289;Net;M32-3;M32-3_956B1_1;M32-3_956B4_S1;20;40;0;2500;30/05/1995;0.25;M32-3_956B4_1_S1_125-150;NA;Raw;125;150;2.99;64.99;5;1;42;Net;0;0;0;2;0;0;0;0;0;0;0;0;0;0;25;0;0;0;2;0;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0
1290;Net;M32-3;M32-3_956B1_1;M32-3_956B4_S1;20;40;0;2500;30/05/1995;0.25;M32-3_956B4_1_S1_150-200;NA;Raw;150;200;2.99;64.99;5;1;19;Net;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
1291;Net;M32-3;M32-3_956B1_1;M32-3_956B4_S1;20;40;0;2500;30/05/1995;0.25;M32-3_956B4_1_S1_200-250;NA;Raw;200;250;2.99;64.99;5;1;2;Net;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
1292;Net;M32-3;M32-3_956B1_1;M32-3_956B4_S1;20;40;0;2500;30/05/1995;0.25;M32-3_956B4_1_S1_250-315;NA;Raw;250;315;2.99;64.99;5;1;0;Net;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1293;Net;M32-3;M32-3_956B1_1;M32-3_956B4_S1;20;40;0;2500;30/05/1995;0.25;M32-3_956B4_1_S1_315;NA;Raw;315;NA;2.99;64.99;5;1;0;Net;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1294;Net;M32-3;M32-3_956B1_1;M32-3_956B5_S1;0;20;0;2500;30/05/1995;0.25;M32-3_956B5_1_S1_100-125;NA;Raw;100;125;2.99;64.99;5;1;103;Net;0;0;0;1;0;0;0;0;0;0;0;0;0;0;62;0;0;0;5;0;13;0;0;0;2;0;3;9;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;1
1295;Net;M32-3;M32-3_956B1_1;M32-3_956B5_S1;0;20;0;2500;30/05/1995;0.25;M32-3_956B5_1_S1_125-150;NA;Raw;125;150;2.99;64.99;5;1;41;Net;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;2;0;2;0;0;0;1;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0
1296;Net;M32-3;M32-3_956B1_1;M32-3_956B5_S1;0;20;0;2500;30/05/1995;0.25;M32-3_956B5_1_S1_150-200;NA;Raw;150;200;2.99;64.99;5;1;26;Net;0;0;0;2;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
1297;Net;M32-3;M32-3_956B1_1;M32-3_956B5_S1;0;20;0;2500;30/05/1995;0.25;M32-3_956B5_1_S1_200-250;NA;Raw;200;250;2.99;64.99;5;1;1;Net;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1298;Net;M32-3;M32-3_956B1_1;M32-3_956B5_S1;0;20;0;2500;30/05/1995;0.25;M32-3_956B5_1_S1_250-315;NA;Raw;250;315;2.99;64.99;5;1;1;Net;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1299;Net;M32-3;M32-3_956B1_1;M32-3_956B5_S1;0;20;0;2500;30/05/1995;0.25;M32-3_956B5_1_S1_315;NA;Raw;315;NA;2.99;64.99;5;1;1;Net;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
